caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case28,Create Purchase Order,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-07-24 15:16:52,76,0,2011-07-24 15:16:52
Case40,Confirm Purchase Order,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-07-24 15:21:20,76,0,2011-07-24 15:21:20
Case171,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-07-24 15:48:54,76,0,2011-07-24 15:48:54
Case42,Choose best option,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-07-24 18:52:06,75,0,2011-07-24 18:52:06
Case30,Analyze Quotation Comparison Map,res_4f4562b0-adf8-468b-bbaf-c32b774432c6,Role 1,2011-07-25 02:34:23,75,0,2011-07-25 02:34:23
Case26,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-07-25 03:54:16,75,0,2011-07-25 03:54:16
Case214,Choose best option,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-07-25 10:40:46,75,0,2011-07-25 10:40:46
Case65,Release Purchase Order,res_f06e640c-730a-4ce3-8d0d-596ad88ca7ac,Role 1,2011-07-25 12:44:11,75,0,2011-07-25 12:44:11
Case77,Send Invoice,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-07-25 22:46:49,75,0,2011-07-25 22:46:49
Case77,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-07-25 22:46:55,75,0,2011-07-25 22:46:55
Case77,Settle Dispute With Supplier,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-07-25 22:47:01,75,0,2011-07-25 22:47:01
Case77,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-07-25 22:47:07,75,0,2011-07-25 22:47:07
Case77,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-07-25 22:47:13,75,0,2011-07-25 22:47:13
Case65,Approve Purchase Order for payment,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-07-25 23:45:07,74,0,2011-07-25 23:45:07
Case65,Send Invoice,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-07-25 23:53:58,74,0,2011-07-25 23:53:58
Case65,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-07-25 23:54:04,74,0,2011-07-25 23:54:04
Case65,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-07-25 23:54:10,74,0,2011-07-25 23:54:10
Case65,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-07-25 23:54:16,74,0,2011-07-25 23:54:16
Case41,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-07-26 07:23:25,73,0,2011-07-26 07:23:25
Case120,Approve Purchase Order for payment,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-07-26 08:06:36,72,0,2011-07-26 08:06:36
Case103,Settle Dispute With Supplier,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-07-26 12:42:38,72,0,2011-07-26 12:42:38
Case17,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-07-26 14:23:01,72,0,2011-07-26 14:23:01
Case53,Settle Conditions With Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-07-27 01:52:02,72,0,2011-07-27 01:52:02
Case304,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-07-27 03:48:56,72,0,2011-07-27 03:48:56
Case51,Create Purchase Order,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-07-27 05:58:01,72,0,2011-07-27 05:58:01
Case145,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-07-27 11:31:01,72,0,2011-07-27 11:31:01
Case150,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-07-27 16:09:57,71,0,2011-07-27 16:09:57
Case83,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-07-27 21:10:41,70,0,2011-07-27 21:07:20
Case44,Create Quotation comparison Map,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-07-27 23:49:42,69,0,2011-07-27 23:49:42
Case84,Create Purchase Order,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-07-27 23:58:24,69,0,2011-07-27 23:58:24
Case57,Release Purchase Order,res_cc2fe2cf-46c4-4859-b7de-4bf8f7e609e7,Role 1,2011-07-28 04:15:09,69,0,2011-07-28 04:15:09
Case56,Send Invoice,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-07-28 06:27:50,69,0,2011-07-28 06:27:50
Case58,Analyze Request for Quotation,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-07-28 07:14:13,69,0,2011-07-28 07:14:13
Case72,Settle Dispute With Supplier,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-07-28 18:39:15,69,0,2011-07-28 18:39:15
Case107,Approve Purchase Order for payment,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-07-29 02:07:32,69,0,2011-07-29 02:07:32
Case38,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-07-29 12:50:37,69,0,2011-07-29 12:50:37
Case296,Confirm Purchase Order,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-07-29 15:59:00,69,0,2011-07-29 15:59:00
Case215,Confirm Purchase Order,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-07-30 07:24:03,69,0,2011-07-30 07:24:03
Case32,Confirm Purchase Order,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-07-30 14:06:04,69,0,2011-07-30 14:06:04
Case10,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-07-31 08:38:17,69,0,2011-07-31 08:38:17
Case291,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-07-31 18:37:17,68,0,2011-07-31 18:37:17
Case55,Deliver Goods Services,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-08-01 11:40:20,67,0,2011-08-01 11:40:20
Case144,Send Invoice,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-08-01 15:23:37,67,0,2011-08-01 15:23:37
Case24,Analyze Request for Quotation,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-08-01 17:21:56,67,0,2011-08-01 17:21:56
Case29,Deliver Goods Services,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-08-02 05:58:43,67,0,2011-08-02 05:58:43
Case118,Send Invoice,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-08-02 06:37:06,67,0,2011-08-02 06:37:06
Case30,Choose best option,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-08-02 12:51:43,67,0,2011-08-02 12:51:43
Case212,Send Request for Quotation to Supplier,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-08-02 18:26:50,67,0,2011-08-02 18:26:50
Case24,Amend Request for Quotation,res_b2ed1e85-3a75-488d-b59a-ca664b3f3d43,Role 1,2011-08-03 04:10:14,67,0,2011-08-03 04:10:14
Case27,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-03 09:30:37,67,0,2011-08-03 09:30:37
Case304,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-03 15:18:51,66,0,2011-08-03 15:18:51
Case239,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-03 20:52:11,65,0,2011-08-03 20:52:11
Case109,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-03 20:52:26,65,0,2011-08-03 20:52:26
Case84,Confirm Purchase Order,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-08-04 06:28:19,65,0,2011-08-04 06:28:19
Case84,Deliver Goods Services,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-08-04 06:28:25,65,0,2011-08-04 06:28:25
Case84,Release Purchase Order,res_4f4562b0-adf8-468b-bbaf-c32b774432c6,Role 1,2011-08-04 06:28:31,65,0,2011-08-04 06:28:31
Case84,Approve Purchase Order for payment,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-08-04 06:28:37,65,0,2011-08-04 06:28:37
Case295,Send Invoice,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-08-04 07:24:57,65,0,2011-08-04 07:24:57
Case35,Settle Conditions With Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-08-04 08:31:16,65,0,2011-08-04 08:31:16
Case84,Send Invoice,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-08-04 09:51:16,65,0,2011-08-04 09:51:16
Case262,Send Invoice,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-08-04 12:28:27,65,0,2011-08-04 12:28:27
Case40,Deliver Goods Services,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-08-04 13:12:09,65,0,2011-08-04 13:12:09
Case40,Release Purchase Order,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-08-04 13:12:15,65,0,2011-08-04 13:12:15
Case73,Settle Conditions With Supplier,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-08-04 17:24:34,65,0,2011-08-04 17:24:34
Case296,Deliver Goods Services,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-08-04 17:55:00,65,0,2011-08-04 17:55:00
Case240,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-04 18:36:29,65,0,2011-08-04 18:36:29
Case72,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-05 01:49:26,64,0,2011-08-05 01:49:26
Case69,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-05 07:55:37,64,0,2011-08-05 07:55:37
Case60,Analyze Request for Quotation,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-08-05 08:12:34,63,0,2011-08-05 08:12:34
Case40,Approve Purchase Order for payment,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-08-05 10:24:28,63,0,2011-08-05 10:24:28
Case151,Deliver Goods Services,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-08-05 11:29:20,63,0,2011-08-05 11:29:20
Case26,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-05 19:15:42,63,0,2011-08-05 19:15:42
Case43,Deliver Goods Services,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-08-05 23:15:30,63,0,2011-08-05 23:15:30
Case24,Analyze Request for Quotation,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-08-06 00:02:19,63,0,2011-08-06 00:02:19
Case296,Release Purchase Order,res_4e813d80-de3b-4621-b884-8d43b418da5a,Role 1,2011-08-06 00:55:00,63,0,2011-08-06 00:55:00
Case144,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-06 02:31:36,63,0,2011-08-06 02:31:36
Case44,Analyze Quotation Comparison Map,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-08-06 05:27:30,63,0,2011-08-06 05:27:30
Case44,Choose best option,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-08-06 05:27:36,63,0,2011-08-06 05:27:36
Case35,Create Purchase Order,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-08-06 05:52:02,63,0,2011-08-06 05:52:02
Case211,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-06 11:54:43,63,0,2011-08-06 11:54:43
Case84,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-06 13:33:23,62,0,2011-08-06 13:33:23
Case44,Settle Conditions With Supplier,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-08-07 00:33:33,62,0,2011-08-07 00:33:33
Case214,Settle Conditions With Supplier,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-08-07 02:07:34,62,0,2011-08-07 02:07:34
Case223,Approve Purchase Order for payment,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-08-07 06:29:56,62,0,2011-08-07 06:29:56
Case24,Send Request for Quotation to Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-08-07 17:12:09,62,0,2011-08-07 17:12:09
Case40,Send Invoice,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-08-07 18:24:05,62,0,2011-08-07 18:24:05
Case40,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-07 21:46:38,62,0,2011-08-07 21:46:38
Case226,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-08 13:47:14,62,0,2011-08-08 13:47:14
Case44,Create Purchase Order,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-08-08 14:31:33,62,0,2011-08-08 14:31:33
Case44,Confirm Purchase Order,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-08-08 17:00:35,62,0,2011-08-08 17:00:35
Case44,Deliver Goods Services,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-08-08 17:00:41,62,0,2011-08-08 17:00:41
Case44,Release Purchase Order,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-08-08 17:00:47,62,0,2011-08-08 17:00:47
Case141,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-08 23:42:05,62,0,2011-08-08 23:42:05
Case35,Confirm Purchase Order,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-08-09 00:13:30,62,0,2011-08-09 00:13:30
Case51,Confirm Purchase Order,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-08-09 02:34:23,62,0,2011-08-09 02:34:23
Case122,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-09 07:02:31,62,0,2011-08-09 07:02:31
Case55,Release Purchase Order,res_4e813d80-de3b-4621-b884-8d43b418da5a,Role 1,2011-08-09 11:40:01,62,0,2011-08-09 11:40:01
Case72,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-09 15:20:53,62,0,2011-08-09 15:20:53
Case120,Send Invoice,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-08-09 18:08:34,61,0,2011-08-09 18:08:34
Case57,Approve Purchase Order for payment,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-08-09 22:27:25,61,0,2011-08-09 22:27:25
Case17,Settle Dispute With Supplier,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-09 23:50:56,61,0,2011-08-09 23:50:56
Case36,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-10 04:06:04,61,0,2011-08-10 04:06:04
Case60,Send Request for Quotation to Supplier,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-08-10 08:52:09,61,0,2011-08-10 08:52:09
Case33,Settle Conditions With Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-08-10 18:13:41,61,0,2011-08-10 18:13:41
Case144,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-11 01:46:55,61,0,2011-08-11 01:46:55
Case58,Send Request for Quotation to Supplier,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-08-11 04:30:43,61,0,2011-08-11 04:30:43
Case39,Approve Purchase Order for payment,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-08-11 07:24:12,61,0,2011-08-11 07:24:12
Case40,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-11 08:09:22,61,0,2011-08-11 08:09:22
Case35,Deliver Goods Services,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-08-12 05:57:26,61,0,2011-08-12 05:57:26
Case35,Release Purchase Order,res_bea74522-2d6d-47d4-8b90-ddb5247b8c2c,Role 1,2011-08-12 05:57:32,61,0,2011-08-12 05:57:32
Case38,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-12 07:01:26,61,0,2011-08-12 07:01:26
Case144,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-12 07:09:34,60,0,2011-08-12 07:09:34
Case172,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-12 11:04:02,59,0,2011-08-12 11:04:02
Case105,Settle Conditions With Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-08-12 16:50:30,59,0,2011-08-12 16:50:30
Case56,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-12 17:42:30,59,0,2011-08-12 17:42:30
Case215,Deliver Goods Services,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-08-13 00:57:02,59,0,2011-08-13 00:57:02
Case32,Deliver Goods Services,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-08-13 01:41:47,59,0,2011-08-13 01:41:47
Case84,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-13 07:45:14,59,0,2011-08-13 07:45:14
Case177,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-13 09:45:25,59,0,2011-08-13 09:45:25
Case42,Settle Conditions With Supplier,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-08-13 12:02:59,59,0,2011-08-13 12:02:59
Case44,Approve Purchase Order for payment,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-08-13 19:31:14,59,0,2011-08-13 19:31:14
Case103,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-13 23:18:59,59,0,2011-08-13 23:18:59
Case22,Send Invoice,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-08-14 07:52:17,59,0,2011-08-14 07:52:14
Case28,Confirm Purchase Order,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-08-14 08:48:36,59,0,2011-08-14 08:48:36
Case262,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-14 15:09:07,59,0,2011-08-14 15:09:07
Case296,Approve Purchase Order for payment,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-08-14 18:29:43,59,0,2011-08-14 18:29:43
Case151,Release Purchase Order,res_9d0eba89-d86b-4e1d-b384-4e2cf7435b72,Role 1,2011-08-15 07:51:17,59,0,2011-08-15 07:51:17
Case24,Create Quotation comparison Map,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-08-15 15:26:06,59,0,2011-08-15 15:26:06
Case24,Analyze Quotation Comparison Map,res_d8b79af1-bd07-46e9-9da4-51c767de3e23,Role 1,2011-08-15 15:26:12,59,0,2011-08-15 15:26:12
Case24,Choose best option,res_f06e640c-730a-4ce3-8d0d-596ad88ca7ac,Role 1,2011-08-15 15:26:18,59,0,2011-08-15 15:26:18
Case53,Create Purchase Order,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-08-15 18:00:02,59,0,2011-08-15 18:00:02
Case73,Create Purchase Order,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-08-15 18:54:55,59,0,2011-08-15 18:54:55
Case33,Create Purchase Order,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-08-16 02:58:12,59,0,2011-08-16 02:58:12
Case32,Release Purchase Order,res_4e813d80-de3b-4621-b884-8d43b418da5a,Role 1,2011-08-16 13:35:38,59,0,2011-08-16 13:35:38
Case35,Approve Purchase Order for payment,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-08-16 14:19:01,59,0,2011-08-16 14:19:01
Case40,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-16 16:55:39,59,0,2011-08-16 16:55:18
Case33,Confirm Purchase Order,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-08-17 04:37:31,58,0,2011-08-17 04:37:31
Case33,Deliver Goods Services,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-08-17 10:21:27,58,0,2011-08-17 10:21:27
Case33,Release Purchase Order,res_46d4e6c1-f2ca-4e74-8c5f-6c9eb61288b4,Role 1,2011-08-17 10:21:33,58,0,2011-08-17 10:21:33
Case223,Send Invoice,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-08-17 10:48:26,58,0,2011-08-17 10:48:26
Case239,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-17 10:50:50,58,0,2011-08-17 10:50:50
Case166,Send Request for Quotation to Supplier,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-08-17 21:46:31,58,0,2011-08-17 21:46:31
Case51,Deliver Goods Services,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-08-17 22:55:05,58,0,2011-08-17 22:55:05
Case214,Create Purchase Order,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-08-18 06:16:12,58,0,2011-08-18 06:16:12
Case51,Release Purchase Order,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-08-18 22:00:48,58,0,2011-08-18 22:00:48
Case33,Approve Purchase Order for payment,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-08-19 02:49:58,58,0,2011-08-19 02:49:58
Case33,Send Invoice,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-08-19 02:50:04,58,0,2011-08-19 02:50:04
Case33,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-19 02:50:10,58,0,2011-08-19 02:50:10
Case33,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-19 02:52:11,58,0,2011-08-19 02:50:16
Case43,Release Purchase Order,res_b5d98185-d726-4acc-a9d9-b9cc0add4870,Role 1,2011-08-19 03:20:22,58,0,2011-08-19 03:20:22
Case107,Send Invoice,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-08-19 11:45:55,58,0,2011-08-19 11:45:55
Case109,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-20 04:21:30,58,0,2011-08-20 04:21:30
Case51,Approve Purchase Order for payment,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-08-20 05:51:52,57,0,2011-08-20 05:51:52
Case24,Settle Conditions With Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-08-20 17:37:01,57,0,2011-08-20 17:37:01
Case55,Approve Purchase Order for payment,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-08-20 18:44:08,57,0,2011-08-20 18:44:08
Case174,Settle Conditions With Supplier,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-08-20 23:17:50,57,0,2011-08-20 23:17:50
Case215,Release Purchase Order,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-08-21 16:27:19,57,0,2011-08-21 16:27:19
Case120,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-21 18:24:49,57,0,2011-08-21 18:24:49
Case32,Approve Purchase Order for payment,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-08-22 08:18:16,57,0,2011-08-22 08:18:16
Case30,Settle Conditions With Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-08-22 18:45:06,57,0,2011-08-22 18:45:06
Case212,Create Quotation comparison Map,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-08-23 07:42:55,57,0,2011-08-23 07:42:55
Case292,Approve Purchase Order for payment,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-08-23 11:35:58,57,0,2011-08-23 11:35:58
Case296,Send Invoice,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-08-23 17:41:32,57,0,2011-08-23 17:41:32
Case33,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-23 22:08:12,57,0,2011-08-23 22:01:48
Case57,Send Invoice,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-08-23 23:32:20,56,0,2011-08-23 23:32:20
Case26,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-24 06:19:58,56,1,2011-08-24 06:19:58
Case84,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-24 06:21:41,56,0,2011-08-24 06:15:29
Case60,Create Quotation comparison Map,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-08-24 07:13:42,54,0,2011-08-24 07:13:42
Case29,Release Purchase Order,res_cc2fe2cf-46c4-4859-b7de-4bf8f7e609e7,Role 1,2011-08-24 10:55:17,54,0,2011-08-24 10:55:17
Case51,Send Invoice,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-08-24 23:09:22,54,0,2011-08-24 23:09:22
Case141,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-08-25 06:18:50,54,0,2011-08-25 06:18:50
Case223,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-25 07:11:03,53,0,2011-08-25 07:11:03
Case226,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-08-25 07:39:21,53,0,2011-08-25 07:39:21
Case35,Send Invoice,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-08-26 02:49:31,52,0,2011-08-26 02:49:31
