caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case369,Homologacion por grupo de cursos,res_ddf16f00-20b8-462b-909d-f1fc450920e5,Role 1,2016-03-06 03:05:41,62,0,2016-03-06 03:05:35
Case360,Validacion final,res_819ab9d8-c33f-48b5-a35f-ef4501a10c5e,Role 1,2016-03-06 03:14:50,61,0,2016-03-06 03:14:29
Case364,Evaluacion curso,res_70d5e033-a905-43d2-9d36-630b03c69983,Role 1,2016-03-06 03:22:34,61,0,2016-03-06 03:22:19
Case378,Radicar Solicitud Homologacion,res_a85fcc5a-d5c8-454a-841f-822a1e7889ac,Role 1,2016-03-06 03:49:38,61,0,2016-03-06 03:46:11
Case324,Transferir creditos homologables,res_9431d7a7-2cf5-4141-880a-4a973d1f39c3,Role 1,2016-03-06 05:29:29,61,0,2016-03-06 05:29:12
Case362,Notificacion estudiante cancelacion soli,res_790d4b8d-598e-4766-a4ba-5ab56682fb71,Role 1,2016-03-06 06:20:01,61,0,2016-03-06 06:19:48
Case380,Traer informacion estudiante - banner,res_0fc549d2-6e3b-4ea8-b804-cf1c66256bab,Role 1,2016-03-06 09:09:21,61,0,2016-03-06 09:08:51
Case380,Radicar Solicitud Homologacion,res_6e95e82e-33b8-436c-99ec-0ee23f34c33a,Role 1,2016-03-06 09:17:56,61,0,2016-03-06 09:09:32
Case379,Traer informacion estudiante - banner,res_77f737a0-f52e-4fdf-9f36-5e3d54e0889d,Role 1,2016-03-06 10:49:42,61,0,2016-03-06 10:45:46
Case370,Validar solicitud,res_4085ccba-088e-46ff-82f2-390ccd7b790b,Role 1,2016-03-06 10:52:27,61,0,2016-03-06 10:49:50
Case371,Validar solicitud,res_34df6291-20e3-45b3-9b7b-3eb6bc80d5a9,Role 1,2016-03-06 11:19:07,61,0,2016-03-06 11:16:29
Case381,Traer informacion estudiante - banner,res_c068b6ea-b11a-4f2d-9f9b-e4414a946edc,Role 1,2016-03-06 13:00:15,62,0,2016-03-06 12:59:46
Case381,Radicar Solicitud Homologacion,res_161e1d3b-2412-4e51-b5d2-a098996d055d,Role 1,2016-03-06 13:08:45,62,0,2016-03-06 13:00:26
Case376,Validar solicitud,res_f332414d-38bc-45fc-941c-672e6c6d31a9,Role 1,2016-03-06 13:29:43,62,0,2016-03-06 13:13:04
Case382,Traer informacion estudiante - banner,res_10d340cf-311b-497d-a439-df31fb75cfa6,Role 1,2016-03-06 14:16:47,63,0,2016-03-06 14:16:18
Case382,Radicar Solicitud Homologacion,res_0d88b18e-2bef-4379-a4e5-49a1d28adc3a,Role 1,2016-03-06 14:25:17,63,0,2016-03-06 14:16:58
Case377,Validar solicitud,res_0d88b18e-2bef-4379-a4e5-49a1d28adc3a,Role 1,2016-03-06 14:28:37,62,0,2016-03-06 14:12:08
Case364,Validacion final,res_788e2cce-1d7e-476b-ac35-1f5c27e0c9e0,Role 1,2016-03-06 14:36:26,63,0,2016-03-06 14:36:03
Case383,Traer informacion estudiante - banner,res_67a6ce25-7883-46f9-95de-9e276d469fb0,Role 1,2016-03-06 14:55:00,64,0,2016-03-06 14:54:31
Case383,Radicar Solicitud Homologacion,res_ea5204e6-2c83-40f4-b2b8-718aa4dacf0b,Role 1,2016-03-06 15:03:29,64,0,2016-03-06 14:55:11
Case384,Traer informacion estudiante - banner,res_444637cf-24f6-4ebe-a06e-b2dc757e73d3,Role 1,2016-03-06 16:00:20,65,0,2016-03-06 15:59:51
Case384,Radicar Solicitud Homologacion,res_65a5e994-c417-4477-8b9a-ab5a4768d656,Role 1,2016-03-06 16:08:48,65,0,2016-03-06 16:00:31
Case372,Notificacion estudiante cancelacion soli,res_ecd3e306-05f7-4ed9-a46a-1261d4c996d8,Role 1,2016-03-06 16:51:29,65,0,2016-03-06 16:50:07
Case360,Visto Bueno Cierre Proceso,res_029c3977-4426-4d65-9ad9-7c0e91b96219,Role 1,2016-03-06 17:09:47,64,0,2016-03-06 17:09:31
Case373,Validar solicitud,res_5d352f50-56c1-4ee3-8ed2-8d7c0d610f19,Role 1,2016-03-06 17:37:29,63,0,2016-03-06 17:35:03
Case385,Cancelar Solicitud,res_0690eadb-bf30-465f-ae46-d9438e263435,Role 1,2016-03-06 17:50:57,64,0,2016-03-06 17:50:35
Case378,Cancelar Solicitud,res_94924ebc-99b6-494c-98dc-f6a2e0080bbd,Role 1,2016-03-06 18:14:07,63,0,2016-03-06 18:13:18
Case386,Traer informacion estudiante - banner,res_fda5f9fe-9dcf-4b43-91f3-2ab703eeba0a,Role 1,2016-03-06 19:27:32,64,0,2016-03-06 19:27:04
Case386,Radicar Solicitud Homologacion,res_634f11d0-f9de-46dd-8127-d83c2ae19236,Role 1,2016-03-06 19:35:56,64,0,2016-03-06 19:27:43
Case374,Validar solicitud,res_2ec551d2-96aa-4c77-864d-414948de6c40,Role 1,2016-03-06 19:38:24,64,0,2016-03-06 19:35:59
Case380,Validar solicitud,res_2ec551d2-96aa-4c77-864d-414948de6c40,Role 1,2016-03-06 20:28:29,64,1,2016-03-06 19:36:03
Case367,Homologacion por grupo de cursos,res_f1f2ff1c-c911-4cde-b810-f2f8a0dbb7fd,Role 1,2016-03-06 21:32:28,64,0,2016-03-06 21:32:01
Case387,Traer informacion estudiante - banner,res_2c6349a7-45d4-4a7d-b7da-549da47309d8,Role 1,2016-03-06 21:59:16,64,0,2016-03-06 21:58:48
Case387,Radicar Solicitud Homologacion,res_f9e01599-4246-42d3-bf97-90f3d6315fdd,Role 1,2016-03-06 22:07:39,64,0,2016-03-06 21:59:27
Case388,Traer informacion estudiante - banner,res_1f840a78-a0a4-4fc0-9685-9de96560cedd,Role 1,2016-03-06 23:25:40,65,0,2016-03-06 23:25:12
Case388,Radicar Solicitud Homologacion,res_0e34733f-eb69-4650-b1ec-29093f214e28,Role 1,2016-03-06 23:34:03,65,0,2016-03-06 23:25:51
Case324,Transferir Creditos,res_4ed030ab-41bd-4297-95f9-73e769ab06b6,Role 1,2016-03-06 23:36:24,65,0,2016-03-06 23:36:24
Case381,Validar solicitud,res_4ed030ab-41bd-4297-95f9-73e769ab06b6,Role 1,2016-03-07 00:10:11,65,0,2016-03-06 23:26:53
Case389,Traer informacion estudiante - banner,res_b86aac90-4dae-48c1-b41c-52cd1c2cf153,Role 1,2016-03-07 00:22:29,65,0,2016-03-07 00:21:56
Case389,Radicar Solicitud Homologacion,res_372a0b09-a3b8-4516-a6dc-4e1c005ec6df,Role 1,2016-03-07 00:28:18,65,0,2016-03-07 00:22:40
Case390,Traer informacion estudiante - banner,res_e9b52d71-d2a1-44f3-acb8-ce39d1695b80,Role 1,2016-03-07 00:50:44,66,0,2016-03-07 00:50:11
Case390,Radicar Solicitud Homologacion,res_8474745f-1a8a-4c1e-bf2e-5ff639ee3e89,Role 1,2016-03-07 00:56:39,66,0,2016-03-07 00:50:55
Case389,Validar solicitud,res_8b5607cc-0d57-4617-a0c2-d0a83efdcf7d,Role 1,2016-03-07 01:01:03,65,0,2016-03-07 00:28:29
Case382,Validar solicitud,res_0690eadb-bf30-465f-ae46-d9438e263435,Role 1,2016-03-07 01:35:24,65,1,2016-03-07 00:44:59
Case375,Traer informacion estudiante - banner,res_0690eadb-bf30-465f-ae46-d9438e263435,Role 1,2016-03-07 01:36:23,66,0,2016-03-07 01:35:17
Case390,Validar solicitud,res_0690eadb-bf30-465f-ae46-d9438e263435,Role 1,2016-03-07 01:45:08,66,2,2016-03-07 00:56:50
Case364,Visto Bueno Cierre Proceso,res_f3253c08-7232-4bd8-8fec-cdc0f3c819ef,Role 1,2016-03-07 01:58:47,66,0,2016-03-07 01:58:23
Case366,Notificacion estudiante cancelacion soli,res_393cf08e-fd17-43cb-b27c-41801b111927,Role 1,2016-03-07 02:14:38,65,0,2016-03-07 02:14:12
Case384,Validar solicitud,res_58ecb86c-c959-4dd8-91d8-e6cd0045b976,Role 1,2016-03-07 03:07:41,64,0,2016-03-07 02:27:17
Case383,Cancelar Solicitud,res_3a486ad7-4f55-4d7e-90d1-b573a11cfff4,Role 1,2016-03-07 03:13:35,64,0,2016-03-07 03:13:19
Case391,Traer informacion estudiante - banner,res_28279ca9-21e5-419f-adda-28241de9b1b4,Role 1,2016-03-07 03:14:49,65,0,2016-03-07 03:14:17
Case391,Radicar Solicitud Homologacion,res_7e8ab9ae-371f-4122-9b2c-b3ddbe926e33,Role 1,2016-03-07 03:20:41,65,0,2016-03-07 03:15:00
Case392,Traer informacion estudiante - banner,res_64a1ffb2-342b-4b5e-b4f9-d31e03ea0b20,Role 1,2016-03-07 03:45:53,66,0,2016-03-07 03:45:21
Case392,Radicar Solicitud Homologacion,res_f6932bbe-0837-48aa-8fa0-63a0e8363729,Role 1,2016-03-07 03:51:50,66,0,2016-03-07 03:46:04
Case391,Notificacion estudiante cancelacion soli,res_a376dfa3-f9f9-49c9-bf44-5b206f5e9cad,Role 1,2016-03-07 04:08:51,66,0,2016-03-07 04:04:56
Case392,Validar solicitud,res_a376dfa3-f9f9-49c9-bf44-5b206f5e9cad,Role 1,2016-03-07 04:24:00,66,0,2016-03-07 03:52:01
Case393,Traer informacion estudiante - banner,res_fbda6627-4d9c-4997-a4fe-0a1f987c7d36,Role 1,2016-03-07 04:39:10,66,0,2016-03-07 04:38:38
Case393,Radicar Solicitud Homologacion,res_f1f2ff1c-c911-4cde-b810-f2f8a0dbb7fd,Role 1,2016-03-07 04:45:08,66,0,2016-03-07 04:39:21
Case393,Cancelar Solicitud,res_d42f6c8d-02d5-41c7-8e03-a54dd43d1102,Role 1,2016-03-07 05:29:49,66,0,2016-03-07 05:26:04
Case389,Homologacion por grupo de cursos,res_1db5907a-737d-459b-9464-f76a6288ae3d,Role 1,2016-03-07 05:40:27,66,0,2016-03-07 05:32:40
Case390,Homologacion por grupo de cursos,res_9431d7a7-2cf5-4141-880a-4a973d1f39c3,Role 1,2016-03-07 06:30:32,66,0,2016-03-07 06:23:37
Case386,Validar solicitud,res_9431d7a7-2cf5-4141-880a-4a973d1f39c3,Role 1,2016-03-07 06:33:11,66,0,2016-03-07 05:54:16
Case376,Homologacion por grupo de cursos,res_292df09c-93d8-4846-9b23-52800f6e852d,Role 1,2016-03-07 07:06:13,66,0,2016-03-07 07:03:07
Case326,Validar solicitud / pre-homologacion,res_9dd7293e-2296-438f-be12-035c21afb4e9,Role 1,2016-03-07 07:09:53,66,0,2016-03-07 07:07:20
Case377,Homologacion por grupo de cursos,res_6717bcb6-7855-4c17-90ee-c2919c66598b,Role 1,2016-03-07 08:01:38,65,0,2016-03-07 07:58:41
Case370,Homologacion por grupo de cursos,res_353dcd76-cc6e-49a8-9b20-a98b5f2826e3,Role 1,2016-03-07 08:28:00,64,0,2016-03-07 08:26:48
Case331,Validar solicitud / pre-homologacion,res_7cdd59c7-b4a6-41cb-af89-c4f810025dd0,Role 1,2016-03-07 09:13:57,64,0,2016-03-07 09:11:10
Case392,Revisar curso,res_7cdd59c7-b4a6-41cb-af89-c4f810025dd0,Role 1,2016-03-07 09:36:10,64,0,2016-03-07 09:04:03
Case379,Radicar Solicitud Homologacion,res_226016ed-277c-45f9-acde-77c1d97674cd,Role 1,2016-03-07 10:01:41,63,0,2016-03-07 10:01:41
Case387,Cancelar Solicitud,res_ba2c72c7-a062-4893-be93-bcc378946c98,Role 1,2016-03-07 10:17:29,63,0,2016-03-07 10:17:29
Case388,Validar solicitud,res_ba2c72c7-a062-4893-be93-bcc378946c98,Role 1,2016-03-07 10:29:58,63,0,2016-03-07 09:53:07
Case394,Traer informacion estudiante - banner,res_65febc61-c123-4045-a12d-832675e503b7,Role 1,2016-03-07 10:54:07,64,0,2016-03-07 10:53:38
Case394,Radicar Solicitud Homologacion,res_35ad3790-22ed-4b92-bbbc-ae4b06cf0332,Role 1,2016-03-07 11:00:01,64,0,2016-03-07 10:54:18
Case394,Validar solicitud,res_65febc61-c123-4045-a12d-832675e503b7,Role 1,2016-03-07 11:29:38,64,0,2016-03-07 11:00:12
Case393,Notificacion estudiante cancelacion soli,res_019b8edd-deee-4ac8-b3cd-83dcc5734c76,Role 1,2016-03-07 11:31:25,64,0,2016-03-07 11:30:54
Case371,Notificacion estudiante cancelacion soli,res_25abebfe-c4b4-47ac-99c4-4f5756813052,Role 1,2016-03-07 11:57:06,63,0,2016-03-07 11:56:40
Case389,Evaluacion curso,res_15bb4848-2754-4ae5-8cf4-77f59f8ad0de,Role 1,2016-03-07 12:58:40,62,0,2016-03-07 12:54:38
Case395,Traer informacion estudiante - banner,res_25abebfe-c4b4-47ac-99c4-4f5756813052,Role 1,2016-03-07 13:26:54,63,0,2016-03-07 13:26:26
Case395,Radicar Solicitud Homologacion,res_24a5c7c7-efef-4cb5-8252-8c5df1a085f8,Role 1,2016-03-07 13:32:47,63,0,2016-03-07 13:27:05
Case333,Validacion final,res_6c39cdd4-efc3-4d32-b1fd-711720964e11,Role 1,2016-03-07 13:41:28,63,0,2016-03-07 13:38:04
Case395,Validar solicitud,res_01a2b741-50f9-491a-965e-1a398838787b,Role 1,2016-03-07 14:01:35,63,0,2016-03-07 13:32:58
Case390,Revisar curso,res_01a2b741-50f9-491a-965e-1a398838787b,Role 1,2016-03-07 14:02:06,63,0,2016-03-07 13:53:41
Case396,Traer informacion estudiante - banner,res_292df09c-93d8-4846-9b23-52800f6e852d,Role 1,2016-03-07 15:06:51,64,0,2016-03-07 15:06:23
Case396,Radicar Solicitud Homologacion,res_27c64051-d118-46c2-8983-a1a4bf3b6e81,Role 1,2016-03-07 15:12:47,64,0,2016-03-07 15:07:02
Case396,Validar solicitud,res_c3019067-c5f4-4a3d-9977-0c9fdfcf38e6,Role 1,2016-03-07 15:41:44,64,0,2016-03-07 15:12:58
Case397,Traer informacion estudiante - banner,res_830dfdd1-fdb5-4ac7-b495-094c58df2f7b,Role 1,2016-03-07 15:43:15,65,0,2016-03-07 15:42:47
Case397,Radicar Solicitud Homologacion,res_2f5f3ee1-330c-4bb7-94ee-fa7f6e2e7676,Role 1,2016-03-07 15:49:14,65,0,2016-03-07 15:43:26
Case394,Homologacion por grupo de cursos,res_97b84c59-24c6-4064-a4fb-5328d137f990,Role 1,2016-03-07 16:00:32,65,0,2016-03-07 15:54:43
Case381,Homologacion por grupo de cursos,res_747cdd6c-f791-43a1-8f81-0d86e396532f,Role 1,2016-03-07 16:18:03,65,0,2016-03-07 16:12:36
Case397,Cancelar Solicitud,res_0d88b18e-2bef-4379-a4e5-49a1d28adc3a,Role 1,2016-03-07 16:30:22,65,0,2016-03-07 16:28:47
Case378,Notificacion estudiante cancelacion soli,res_745ad2f3-1033-4bf4-a417-8e05cebcf3c3,Role 1,2016-03-07 16:36:12,65,0,2016-03-07 16:36:12
Case398,Traer informacion estudiante - banner,res_7c5119d3-e6fc-481a-ab78-388c6de4acf5,Role 1,2016-03-07 16:46:22,65,0,2016-03-07 16:45:54
Case398,Radicar Solicitud Homologacion,res_12ea8615-e08b-4dab-891b-7036cc62e3a3,Role 1,2016-03-07 16:52:21,65,0,2016-03-07 16:46:33
Case392,Notificacion estudiante cancelacion soli,res_775814f5-213e-4a7b-b783-a301b7a27c43,Role 1,2016-03-07 17:23:48,65,0,2016-03-07 17:22:06
Case370,Revisar curso,res_39d90615-ddb0-4393-aa6c-c84eb728fa53,Role 1,2016-03-07 17:29:13,64,0,2016-03-07 17:27:45
Case398,Notificacion estudiante cancelacion soli,res_a21f303e-69c8-4f4f-aec9-9e40b342255d,Role 1,2016-03-07 17:37:49,64,0,2016-03-07 17:36:36
Case375,Radicar Solicitud Homologacion,res_9585462f-b9c2-4cad-9a47-2888a024e0ad,Role 1,2016-03-07 17:40:18,63,0,2016-03-07 17:39:47
Case373,Cancelar Solicitud,res_86ea510a-af4a-4c81-8974-f2fac162f322,Role 1,2016-03-07 17:52:25,63,0,2016-03-07 17:52:25
Case382,Homologacion por grupo de cursos,res_86ea510a-af4a-4c81-8974-f2fac162f322,Role 1,2016-03-07 17:53:22,63,0,2016-03-07 17:47:32
Case399,Traer informacion estudiante - banner,res_77f737a0-f52e-4fdf-9f36-5e3d54e0889d,Role 1,2016-03-07 18:26:06,64,0,2016-03-07 18:25:39
Case395,Homologacion por grupo de cursos,res_a9ad9e9b-aed9-4ad1-90d5-07a7875a5629,Role 1,2016-03-07 18:27:43,63,0,2016-03-07 18:22:19
Case399,Radicar Solicitud Homologacion,res_a9ad9e9b-aed9-4ad1-90d5-07a7875a5629,Role 1,2016-03-07 18:32:04,64,0,2016-03-07 18:26:17
Case399,Cancelar Solicitud,res_1ca157e2-43fd-45ed-8169-606afa463bb2,Role 1,2016-03-07 19:11:53,63,0,2016-03-07 19:10:42
Case400,Notificacion estudiante cancelacion soli,res_ba2c72c7-a062-4893-be93-bcc378946c98,Role 1,2016-03-07 19:15:19,64,0,2016-03-07 19:14:58
Case384,Homologacion por grupo de cursos,res_855437c5-a5f8-42e4-a07b-6c8c34987790,Role 1,2016-03-07 19:23:53,63,0,2016-03-07 19:18:02
Case380,Homologacion por grupo de cursos,res_54d1d38e-f1d3-4208-88c6-b531c51c49f6,Role 1,2016-03-07 19:37:01,63,0,2016-03-07 19:32:08
Case374,Notificacion estudiante cancelacion soli,res_8e16903d-998f-4079-ad73-2d6de7cc4397,Role 1,2016-03-07 20:03:12,63,0,2016-03-07 20:03:12
Case401,Traer informacion estudiante - banner,res_27c64051-d118-46c2-8983-a1a4bf3b6e81,Role 1,2016-03-07 20:43:54,63,0,2016-03-07 20:43:27
Case396,Cancelar Solicitud,res_fd10ea2b-d84c-413a-83e5-a5d93fd51e25,Role 1,2016-03-07 20:48:28,63,0,2016-03-07 20:48:02
Case401,Radicar Solicitud Homologacion,res_fd10ea2b-d84c-413a-83e5-a5d93fd51e25,Role 1,2016-03-07 20:49:51,63,0,2016-03-07 20:44:05
Case376,Revisar curso,res_f3253c08-7232-4bd8-8fec-cdc0f3c819ef,Role 1,2016-03-07 20:57:36,63,0,2016-03-07 20:53:26
Case401,Validar solicitud,res_f3253c08-7232-4bd8-8fec-cdc0f3c819ef,Role 1,2016-03-07 21:17:57,63,0,2016-03-07 20:50:02
Case332,Cancelar Solicitud,res_ac4b7f33-55c7-4ed1-9c3e-62d71de2665b,Role 1,2016-03-07 21:34:52,63,0,2016-03-07 21:32:59
Case397,Notificacion estudiante cancelacion soli,res_626c6c12-b620-4f3f-a530-36dd73d9865d,Role 1,2016-03-07 22:26:57,63,0,2016-03-07 22:26:57
Case383,Notificacion estudiante cancelacion soli,res_d3e736bf-a84a-4658-bb23-3c26fd363f84,Role 1,2016-03-07 22:34:46,62,0,2016-03-07 22:34:46
Case370,Evaluacion curso,res_2ec551d2-96aa-4c77-864d-414948de6c40,Role 1,2016-03-07 22:36:48,61,0,2016-03-07 22:35:49
Case386,Homologacion por grupo de cursos,res_66a33e13-9bba-4191-8dd1-3d33f9ce4d00,Role 1,2016-03-07 22:48:28,60,0,2016-03-07 22:43:02
Case394,Revisar curso,res_6da4f14c-a438-48d8-af1d-677d78ce5125,Role 1,2016-03-07 23:15:44,60,0,2016-03-07 23:06:26
Case375,Notificacion estudiante cancelacion soli,res_029c3977-4426-4d65-9ad9-7c0e91b96219,Role 1,2016-03-07 23:40:17,60,0,2016-03-07 23:39:38
Case389,Validacion final,res_c85f008d-85c3-41b9-8e07-a855af062b3a,Role 1,2016-03-08 00:42:37,59,0,2016-03-08 00:37:13
Case399,Revisar curso,res_c85f008d-85c3-41b9-8e07-a855af062b3a,Role 1,2016-03-08 00:47:15,59,0,2016-03-08 00:21:35
Case402,Traer informacion estudiante - banner,res_39a7ccf7-ed3f-4137-ab42-bdbe6eb17a02,Role 1,2016-03-08 00:51:15,60,0,2016-03-08 00:50:36
Case402,Radicar Solicitud Homologacion,res_1cccc445-783b-48ea-af84-b8b6c9aeca88,Role 1,2016-03-08 00:59:51,60,0,2016-03-08 00:51:26
Case390,Notificacion estudiante cancelacion soli,res_79da00c0-cd4c-47fe-8e0c-f6965478903c,Role 1,2016-03-08 02:15:14,60,0,2016-03-08 02:13:59
Case403,Traer informacion estudiante - banner,res_965faad0-020c-4337-8cca-3f6c4fded622,Role 1,2016-03-08 02:22:03,60,0,2016-03-08 02:21:25
Case401,Notificacion estudiante cancelacion soli,res_e9433788-70dd-475f-93be-55b557425f98,Role 1,2016-03-08 02:25:06,60,0,2016-03-08 02:23:48
Case403,Radicar Solicitud Homologacion,res_e9433788-70dd-475f-93be-55b557425f98,Role 1,2016-03-08 02:30:31,60,0,2016-03-08 02:22:14
Case388,Homologacion por grupo de cursos,res_f2f2aa64-f6b4-4c46-b75c-7eab6d979126,Role 1,2016-03-08 02:52:33,59,0,2016-03-08 02:40:38
Case404,Traer informacion estudiante - banner,res_7a8b6570-eed6-4f93-b92a-0717b60cd9ca,Role 1,2016-03-08 04:03:25,59,0,2016-03-08 04:02:48
Case404,Radicar Solicitud Homologacion,res_e3765479-dba7-46b4-9407-a73cc15e27b6,Role 1,2016-03-08 04:11:41,59,0,2016-03-08 04:03:36
Case405,Traer informacion estudiante - banner,res_5d352f50-56c1-4ee3-8ed2-8d7c0d610f19,Role 1,2016-03-08 04:49:05,60,0,2016-03-08 04:48:28
Case396,Notificacion estudiante cancelacion soli,res_15df2855-c3cd-485f-a668-62d45a9e80b2,Role 1,2016-03-08 04:55:28,60,0,2016-03-08 04:53:06
Case405,Radicar Solicitud Homologacion,res_15df2855-c3cd-485f-a668-62d45a9e80b2,Role 1,2016-03-08 04:57:23,60,0,2016-03-08 04:49:16
Case402,Validar solicitud,res_15df2855-c3cd-485f-a668-62d45a9e80b2,Role 1,2016-03-08 05:21:27,59,0,2016-03-08 04:22:31
Case373,Traer informacion estudiante - banner,res_57cb4bef-f4c8-4e27-886b-a4e18889cdc2,Role 1,2016-03-08 05:37:05,59,0,2016-03-08 05:36:39
Case387,Notificacion estudiante cancelacion soli,res_bb6b1580-3665-4f6d-b633-58d0fe02f189,Role 1,2016-03-08 05:39:09,59,0,2016-03-08 05:39:09
Case403,Validar solicitud,res_57cb4bef-f4c8-4e27-886b-a4e18889cdc2,Role 1,2016-03-08 06:49:39,58,0,2016-03-08 05:51:46
Case406,Traer informacion estudiante - banner,res_0e34733f-eb69-4650-b1ec-29093f214e28,Role 1,2016-03-08 07:00:07,59,0,2016-03-08 06:59:31
Case406,Radicar Solicitud Homologacion,res_830dfdd1-fdb5-4ac7-b495-094c58df2f7b,Role 1,2016-03-08 07:08:13,59,0,2016-03-08 07:00:18
Case379,Traer informacion estudiante - banner,res_173e358d-a958-4a43-9190-438134dd1bcf,Role 1,2016-03-08 08:25:32,59,0,2016-03-08 08:23:05
Case404,Validar solicitud,res_173e358d-a958-4a43-9190-438134dd1bcf,Role 1,2016-03-08 08:25:54,59,0,2016-03-08 07:28:51
Case405,Revisar curso,res_173e358d-a958-4a43-9190-438134dd1bcf,Role 1,2016-03-08 09:12:06,59,0,2016-03-08 08:12:35
Case381,Revisar curso,res_d6fa8618-37a1-461a-b55e-4f3e29df0c60,Role 1,2016-03-08 10:11:41,59,0,2016-03-08 10:01:58
Case399,Notificacion estudiante cancelacion soli,res_d98ed8be-fba6-4929-8447-c34ae1e71719,Role 1,2016-03-08 10:27:32,59,0,2016-03-08 10:24:04
Case407,Traer informacion estudiante - banner,res_74e005fb-d975-4a16-9b20-83d2f9317b20,Role 1,2016-03-08 10:42:50,59,0,2016-03-08 10:42:16
Case407,Radicar Solicitud Homologacion,res_29ecae31-35da-4a59-b08d-19aab14afc86,Role 1,2016-03-08 10:50:47,59,0,2016-03-08 10:43:01
Case394,Notificacion estudiante cancelacion soli,res_29ecae31-35da-4a59-b08d-19aab14afc86,Role 1,2016-03-08 10:51:11,59,0,2016-03-08 10:49:33
Case376,Notificacion estudiante cancelacion soli,res_634f11d0-f9de-46dd-8127-d83c2ae19236,Role 1,2016-03-08 11:02:45,57,0,2016-03-08 11:00:26
Case406,Validar solicitud,res_634f11d0-f9de-46dd-8127-d83c2ae19236,Role 1,2016-03-08 11:21:38,59,0,2016-03-08 10:25:23
Case382,Revisar curso,res_c23548e6-2f09-4cc0-b0be-44e2419c201a,Role 1,2016-03-08 11:58:53,57,0,2016-03-08 11:50:27
Case373,Validar solicitud,res_aaf0b121-5961-49df-99a2-07c93327016f,Role 1,2016-03-08 12:19:21,57,0,2016-03-08 12:17:11
Case408,Validar solicitud,res_97b84c59-24c6-4064-a4fb-5328d137f990,Role 1,2016-03-08 13:10:31,58,0,2016-03-08 13:09:57
Case408,Homologacion por grupo de cursos,res_27c64051-d118-46c2-8983-a1a4bf3b6e81,Role 1,2016-03-08 13:14:46,58,0,2016-03-08 13:10:42
Case384,Revisar curso,res_08afd99f-979c-48be-a437-6db8eb7777ae,Role 1,2016-03-08 13:27:05,57,0,2016-03-08 13:17:58
Case409,Cancelar Solicitud,res_a47f5dba-7a14-4105-bb5d-19e8bc75c461,Role 1,2016-03-08 13:31:15,58,0,2016-03-08 13:30:51
Case409,Notificacion estudiante cancelacion soli,res_77f737a0-f52e-4fdf-9f36-5e3d54e0889d,Role 1,2016-03-08 13:34:46,58,0,2016-03-08 13:31:26
Case410,Traer informacion estudiante - banner,res_652f18f9-12f2-4e25-bf75-008897a35b58,Role 1,2016-03-08 15:21:53,58,0,2016-03-08 15:21:22
Case410,Radicar Solicitud Homologacion,res_7f492087-0507-4ef1-854d-728a9914a9b4,Role 1,2016-03-08 15:29:45,58,0,2016-03-08 15:22:04
Case411,Traer informacion estudiante - banner,res_454037df-d2aa-4d45-9913-0a30974fade5,Role 1,2016-03-08 15:32:42,59,0,2016-03-08 15:32:10
Case411,Radicar Solicitud Homologacion,res_74b2ed77-5b30-462f-b659-30c03b7b5b3e,Role 1,2016-03-08 15:40:37,59,0,2016-03-08 15:32:53
Case386,Evaluacion curso,res_3e505959-00ec-4429-ac46-fc7a0c8207dc,Role 1,2016-03-08 16:35:55,59,0,2016-03-08 16:28:54
Case389,Visto Bueno Cierre Proceso,res_790d4b8d-598e-4766-a4ba-5ab56682fb71,Role 1,2016-03-08 17:54:03,59,0,2016-03-08 17:52:19
Case412,Traer informacion estudiante - banner,res_d5999c74-e647-479f-80fb-4b93798eea66,Role 1,2016-03-08 18:18:09,59,0,2016-03-08 18:17:38
Case412,Radicar Solicitud Homologacion,res_0690eadb-bf30-465f-ae46-d9438e263435,Role 1,2016-03-08 18:26:07,59,0,2016-03-08 18:18:20
Case413,Traer informacion estudiante - banner,res_278a45a8-860f-4107-b9db-f6d037f790af,Role 1,2016-03-08 18:52:11,60,0,2016-03-08 18:51:40
Case413,Radicar Solicitud Homologacion,res_ecb7318a-89e1-43a3-b768-3e16765cc4ea,Role 1,2016-03-08 19:00:13,60,0,2016-03-08 18:52:22
Case411,Traer informacion estudiante - banner,res_5ae16497-d1b0-4854-8be9-e3d37d6620c6,Role 1,2016-03-08 19:11:59,60,0,2016-03-08 19:07:04
Case414,Traer informacion estudiante - banner,res_cd330ecd-1139-4c79-81de-39b62b7ec20f,Role 1,2016-03-08 19:34:30,61,0,2016-03-08 19:33:59
Case410,Validar solicitud,res_b49a8470-fec3-4c28-b862-28176bfdfe11,Role 1,2016-03-08 19:35:54,59,0,2016-03-08 18:41:26
Case414,Radicar Solicitud Homologacion,res_b49a8470-fec3-4c28-b862-28176bfdfe11,Role 1,2016-03-08 19:42:34,61,0,2016-03-08 19:34:41
Case380,Revisar curso,res_f1f2ff1c-c911-4cde-b810-f2f8a0dbb7fd,Role 1,2016-03-08 20:45:57,61,0,2016-03-08 20:36:39
Case415,Traer informacion estudiante - banner,res_626c6c12-b620-4f3f-a530-36dd73d9865d,Role 1,2016-03-08 21:51:59,62,0,2016-03-08 21:51:29
